,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
191,U001,200707822,PUBLI foundation,49:37.1,2020,1930801025,10/7/2020 0:00,00:00.0,10/8/2020 0:00,NAA8,61394.52,0-15
192,U001,200782669,SYGMA systems,15:59.3,2020,1930617473,10/8/2020 0:00,00:00.0,10/9/2020 0:00,NAA8,23298.58,0-15
193,U001,200705742,DOT corporation,05:42.9,2020,1930660872,10/9/2020 0:00,00:00.0,10/10/2020 0:00,NAAW,4041.99,
194,U001,200769623,WAL-MAR corp,17:01.6,2020,1930676006,10/10/2020 0:00,00:00.0,10/11/2020 0:00,NAH4,14666.28,0-15
195,U001,200780383,MEIJ foundation,04:45.2,2020,1930860645,10/11/2020 0:00,00:00.0,10/12/2020 0:00,NAA8,108570.13,0-15
196,U001,100031704,DELHAIZE trust,59:16.4,2020,1930796146,10/12/2020 0:00,00:00.0,10/13/2020 0:00,NAGD,16196.66,0-15
197,U001,200561861,CO llc,02:35.5,2020,1930774237,10/13/2020 0:00,00:00.0,10/14/2020 0:00,NAA8,23448.25,0-15
198,U001,200761734,H E BUT systems,13:51.1,2020,1930701257,10/14/2020 0:00,00:00.0,10/15/2020 0:00,NAA8,83095.78,
199,U001,200769623,WAL-MAR co,27:39.6,2020,1930724889,10/15/2020 0:00,00:00.0,10/16/2020 0:00,NAH4,5801.67,0-15
200,U001,200769623,WAL-MAR us,47:30.6,2020,1930677295,10/16/2020 0:00,00:00.0,10/17/2020 0:00,NAH4,11515.66,0-15
201,U001,200900909,SYSCO in,19:28.6,2020,1930623159,10/17/2020 0:00,00:00.0,10/18/2020 0:00,NAA8,42647.01,0-15
202,U001,200726979,BJ'S  corporation,05:47.2,2020,1930665005,10/18/2020 0:00,00:00.0,10/19/2020 0:00,NAA8,810.96,0-15
203,U001,200769623,WAL-MAR systems,49:44.1,2020,1930719358,10/19/2020 0:00,00:00.0,10/20/2020 0:00,NAH4,24504.26,0-15
204,U001,200353024,DECA corporation,44:09.1,2020,1930875691,10/20/2020 0:00,00:00.0,10/21/2020 0:00,NAM4,889.08,
205,U001,200762950,HAR trust,40:21.1,2020,1930671888,10/21/2020 0:00,00:00.0,10/22/2020 0:00,NAA8,173239.52,0-15
206,U001,200561861,CO us,31:13.1,2020,1930764482,10/22/2020 0:00,00:00.0,10/23/2020 0:00,NAA8,30316.62,0-15
207,U001,200744019,TARG in,30:28.3,2020,1930647824,10/23/2020 0:00,00:00.0,10/24/2020 0:00,NAA8,17408.37,0-15
208,U001,200418007,AM foundation,37:42.1,2020,1930630519,10/24/2020 0:00,00:00.0,10/25/2020 0:00,NAA8,840.67,16-30
209,U001,200762301,C&S WH trust,12:40.9,2020,1930805217,10/25/2020 0:00,00:00.0,10/26/2020 0:00,NAC6,56261.98,0-15
210,U001,200772670,ASSOCIAT in,18:32.3,2020,1930723923,10/26/2020 0:00,00:00.0,10/27/2020 0:00,NAU5,1655.46,0-15
211,U001,200769623,WAL-MAR trust,21:29.2,2020,1930683228,10/27/2020 0:00,00:00.0,10/28/2020 0:00,NAH4,41629.12,0-15
212,U001,200744019,TARG corporation,57:52.9,2020,1930730322,10/28/2020 0:00,00:00.0,10/29/2020 0:00,NAA8,54651.53,0-15
213,U001,100047382,PETER  corporation,29:18.2,2020,1930637647,10/29/2020 0:00,00:00.0,10/30/2020 0:00,NAA8,17733.56,0-15
214,U001,CCU002,KRFT FDS associates,39:00.9,2020,1930637979,10/30/2020 0:00,00:00.0,10/31/2020 0:00,NAG2,10648.32,0-15
215,U001,200706844,WINC llc,45:26.9,2020,1930842076,10/31/2020 0:00,00:00.0,11/1/2020 0:00,NAA8,38169.79,0-15
216,U001,200762301,C&S WH ,38:26.6,2020,1930747271,11/1/2020 0:00,00:00.0,11/2/2020 0:00,NAC6,3939,0-15
217,U001,CCCA02,KRAFT  associates,36:08.4,2020,1930662684,11/2/2020 0:00,00:00.0,11/3/2020 0:00,NAG2,29972.7,0-15
218,U001,200769623,WAL-MAR in,28:29.6,2020,1930751769,11/3/2020 0:00,00:00.0,11/4/2020 0:00,NAH4,56076.31,0-15
219,U001,200980828,BEN E associates,23:19.7,2020,1930838209,11/4/2020 0:00,00:00.0,11/5/2020 0:00,NAD1,17770.01,
220,U001,200744019,TARG ,11:55.6,2020,1930751781,11/5/2020 0:00,00:00.0,11/6/2020 0:00,NAA8,58607.34,0-15
221,U001,200769623,WAL-MAR corp,04:54.2,2020,1930688185,11/6/2020 0:00,00:00.0,11/7/2020 0:00,NAH4,16674.74,0-15
222,U001,200769623,WAL-MAR co,12:08.8,2020,1930843169,11/7/2020 0:00,00:00.0,11/8/2020 0:00,NAH4,32553,0-15
223,CA02,140106408,WAL-M us,55:05.6,2020,2960624581,11/8/2020 0:00,00:00.0,11/9/2020 0:00,CA10,58841.804,0-15
224,U001,200769623,WAL-MAR corp,17:09.9,2020,1930885491,11/9/2020 0:00,00:00.0,11/10/2020 0:00,NAH4,52621.77,0-15
225,U001,200936373,SUPE corporation,20:05.2,2020,1930809945,11/10/2020 0:00,00:00.0,11/11/2020 0:00,NAA8,88919.61,0-15
226,CA02,140104285,BUY- corp,50:52.0,2020,2960624684,11/11/2020 0:00,00:00.0,11/12/2020 0:00,CA10,72782.85,0-15
227,U001,200152991,JET associates,58:35.1,2020,1930841854,11/12/2020 0:00,00:00.0,11/13/2020 0:00,NAA8,1677.91,0-15
228,U001,200769623,WAL-MAR systems,13:33.6,2020,1930819119,11/13/2020 0:00,00:00.0,11/14/2020 0:00,NAH4,41628.67,0-15
229,U001,200762301,C&S WH co,45:13.9,2020,1930745999,11/14/2020 0:00,00:00.0,11/15/2020 0:00,NAC6,6832.47,0-15
230,U001,200148860,DOLLA llc,47:35.7,2020,1930637644,11/15/2020 0:00,00:00.0,11/16/2020 0:00,NAA8,16764.17,0-15
231,U001,CCU013,KRAFT F associates,15:21.2,2020,1930681744,11/16/2020 0:00,00:00.0,11/17/2020 0:00,NAX2,15259.08,31-45
232,U001,200752302,KROGER co,19:27.9,2020,1930733766,11/17/2020 0:00,00:00.0,11/18/2020 0:00,NAA8,120098.69,0-15
233,U001,200797984,PIGGLY corporation,48:41.2,2020,1930585699,11/18/2020 0:00,00:00.0,11/19/2020 0:00,NAA8,89737.26,0-15
234,U001,200744019,TARG co,38:58.2,2020,1930800326,11/19/2020 0:00,00:00.0,11/20/2020 0:00,NAA8,16874.59,0-15
235,U001,200726979,BJ'S  co,33:30.5,2020,1930783750,11/20/2020 0:00,00:00.0,11/21/2020 0:00,NAA8,86.77,0-15
236,U001,100031704,DELHAIZE corp,05:51.3,2020,1930744311,11/21/2020 0:00,00:00.0,11/22/2020 0:00,NAA8,20757.8,0-15
237,U001,200743123,KROGER corp,07:07.6,2020,1930639867,11/22/2020 0:00,00:00.0,11/23/2020 0:00,NAA8,145240.7,0-15
238,U001,200729290,KROGER trust,32:58.5,2020,1930763883,11/23/2020 0:00,00:00.0,11/24/2020 0:00,NAA8,42613,0-15
239,U001,200762301,C&S WH systems,40:28.1,2020,1930718141,11/24/2020 0:00,00:00.0,11/25/2020 0:00,NAC6,9987.73,0-15
240,U001,200769623,WAL-MAR llc,31:26.6,2020,1930706309,11/25/2020 0:00,00:00.0,11/26/2020 0:00,NAH4,10921.35,0-15
241,U001,200769623,WAL-MAR co,49:57.0,2020,1930883498,11/26/2020 0:00,00:00.0,11/27/2020 0:00,NAH4,60886.44,0-15
242,U001,200762301,C&S WH foundation,00:02.2,2020,1930674261,11/27/2020 0:00,00:00.0,11/28/2020 0:00,NAC6,546.63,0-15
243,U001,200705742,DOT us,36:39.3,2020,1930612079,11/28/2020 0:00,00:00.0,11/29/2020 0:00,NA32,37970.55,
244,U001,200353024,DECA corporation,44:09.1,2020,1930607001,11/29/2020 0:00,00:00.0,11/30/2020 0:00,NAM4,853.29,
245,U001,200744019,TARG us,30:12.3,2020,1930843065,11/30/2020 0:00,00:00.0,12/1/2020 0:00,NAA8,43184.27,0-15
246,U001,200769623,WAL-MAR associates,15:58.9,2020,1930582850,12/1/2020 0:00,00:00.0,12/2/2020 0:00,NAH4,32011.03,0-15
247,U001,200705742,DOT in,45:27.5,2020,1930821659,12/2/2020 0:00,00:00.0,12/3/2020 0:00,NAA8,303.62,
248,U001,200466603,SMITH'S corp,57:01.0,2020,1930804830,12/3/2020 0:00,00:00.0,12/4/2020 0:00,NAA8,42993.7,0-15
249,U001,200704045,RA corp,20:09.2,2020,1930592854,12/4/2020 0:00,00:00.0,12/5/2020 0:00,NAA8,16817.42,0-15
250,U001,200726979,BJ'S  corp,09:54.7,2020,1930659942,12/5/2020 0:00,00:00.0,12/6/2020 0:00,NAA8,66.37,0-15
251,U001,200769623,WAL-MAR corp,52:46.3,2020,1930853383,12/6/2020 0:00,00:00.0,12/7/2020 0:00,NAH4,471.56,0-15
252,CA02,140104409,LOB foundation,46:30.5,2020,2960620205,12/7/2020 0:00,00:00.0,12/8/2020 0:00,CA10,3908.079,0-15
253,CA02,140104409,LOB in,14:45.8,2020,2960622232,12/8/2020 0:00,00:00.0,12/9/2020 0:00,CA10,107686.299,0-15
254,U001,200541916,VF G corp,29:42.2,2020,1930886411,12/9/2020 0:00,00:00.0,12/10/2020 0:00,NAA8,34301.32,0-15
255,U001,200230690,DECA llc,36:53.0,2020,1930585735,12/10/2020 0:00,00:00.0,12/11/2020 0:00,NAM4,3018.22,
256,U001,200744019,TARG llc,53:03.4,2020,1930739949,12/11/2020 0:00,00:00.0,12/12/2020 0:00,NAA8,11082.87,0-15
257,U001,200762301,C&S WH in,34:19.8,2020,1930637501,12/12/2020 0:00,00:00.0,12/13/2020 0:00,NAC6,69231.13,0-15
258,U001,200769623,WAL-MAR in,05:17.3,2020,1930752538,12/13/2020 0:00,00:00.0,12/14/2020 0:00,NAH4,41038.99,0-15
259,U001,200759878,SA in,10:14.2,2020,1930643630,12/14/2020 0:00,00:00.0,12/15/2020 0:00,NAGD,8510.4,0-15
260,U001,200705089,JETR systems,14:56.4,2020,1930655043,12/15/2020 0:00,00:00.0,12/16/2020 0:00,NAA8,21345.17,0-15
261,U001,200418007,AM systems,54:49.1,2020,1930854463,12/16/2020 0:00,00:00.0,12/17/2020 0:00,NAA8,7137.3,16-30
262,U001,200723794,MID MO trust,35:54.8,2020,1930594645,12/17/2020 0:00,00:00.0,12/18/2020 0:00,NAA8,47755.62,0-15
263,U001,200782669,SYGMA us,54:49.5,2020,1930767662,12/18/2020 0:00,00:00.0,12/19/2020 0:00,NAD1,11770.15,0-15
264,U001,200772595,SAFEW ,36:23.6,2020,1930733023,12/19/2020 0:00,00:00.0,12/20/2020 0:00,NAA8,32390.73,0-15
265,U001,200769623,WAL-MAR foundation,15:50.9,2020,1930828807,12/20/2020 0:00,00:00.0,12/21/2020 0:00,NAH4,471.56,0-15
266,U001,200718130,SYSCO F associates,22:45.6,2020,1930706380,12/21/2020 0:00,00:00.0,12/22/2020 0:00,NAA8,8077.18,0-15
267,U001,200794332,COST in,26:44.9,2020,1930800572,12/22/2020 0:00,00:00.0,12/23/2020 0:00,NAAX,32391.9,0-15
268,CA02,140104440,SO trust,28:05.4,2020,2960631309,12/23/2020 0:00,00:00.0,12/24/2020 0:00,CA10,82096.63,0-15
269,U001,200769623,WAL-MAR ,28:01.7,2020,1930798934,12/24/2020 0:00,00:00.0,12/25/2020 0:00,NAH4,17881.44,0-15
270,U001,200759878,SA co,05:23.6,2020,1930671419,12/25/2020 0:00,00:00.0,12/26/2020 0:00,NAH4,4061.53,0-15
271,U001,200769623,WAL-MAR llc,42:32.5,2020,1930799626,12/26/2020 0:00,00:00.0,12/27/2020 0:00,NAH4,25140.36,0-15
272,U001,200779906,BOZZU trust,37:10.5,2020,1930641039,12/27/2020 0:00,00:00.0,12/28/2020 0:00,NAA8,21572.65,0-15
273,U001,200769623,WAL-MAR in,58:08.7,2020,1930794281,12/28/2020 0:00,00:00.0,12/29/2020 0:00,NAH4,68350.38,0-15
274,CA02,140104440,SO corp,57:33.1,2020,2960629673,12/29/2020 0:00,00:00.0,12/30/2020 0:00,CA10,103372.668,0-15
275,U001,200726979,BJ'S  in,13:43.5,2020,1930802645,12/30/2020 0:00,00:00.0,12/31/2020 0:00,NAA8,112816.17,0-15
276,U001,200799367,MCL co,27:54.7,2020,1930594895,12/31/2020 0:00,00:00.0,1/1/2021 0:00,NAA8,83383.24,0-15
277,U001,200769623,WAL-MAR llc,31:26.6,2020,1930717896,1/1/2021 0:00,00:00.0,1/2/2021 0:00,NAH4,28286.29,0-15
278,CA02,140104331,CORE-M in,42:48.2,2020,2960621262,1/2/2021 0:00,00:00.0,1/3/2021 0:00,CA10,14182.35,0-15
279,U001,200936373,SUPE ,52:27.1,2020,1930584451,1/3/2021 0:00,00:00.0,1/4/2021 0:00,NAA8,15925,0-15
280,U001,200656729,PERFOR trust,40:56.2,2020,1930610818,1/4/2021 0:00,00:00.0,1/5/2021 0:00,NAA8,30601.36,0-15
281,U001,200744019,TARG corp,49:16.3,2020,1930666642,1/5/2021 0:00,00:00.0,1/6/2021 0:00,NAA8,2753.74,0-15
282,U001,200744019,TARG corp,14:42.7,2020,1930739330,1/6/2021 0:00,00:00.0,1/7/2021 0:00,NAA8,3605.7,0-15
283,U001,200769623,WAL-MAR llc,29:26.1,2020,1930746954,1/7/2021 0:00,00:00.0,1/8/2021 0:00,NAH4,6785.94,0-15
284,U001,200769623,WAL-MAR trust,24:57.7,2020,1930793575,1/8/2021 0:00,00:00.0,1/9/2021 0:00,NAH4,9777.44,0-15
285,U001,200762301,C&S WH us,56:38.9,2020,1930605664,1/9/2021 0:00,00:00.0,1/10/2021 0:00,NAC6,24031.95,0-15
286,U001,200148860,DOLLA associates,04:20.5,2020,1930689325,1/10/2021 0:00,00:00.0,1/11/2021 0:00,NAA8,32990.46,0-15
287,U001,200803720,DEC foundation,49:24.7,2020,1930612090,1/11/2021 0:00,00:00.0,1/12/2021 0:00,NAM4,66.48,
288,U001,200416837,DEC ,01:21.5,2020,1930857290,1/12/2021 0:00,00:00.0,1/13/2021 0:00,NAM2,5917.77,
289,U001,200726979,BJ'S  ,46:17.8,2020,1930822055,1/13/2021 0:00,00:00.0,1/14/2021 0:00,NAA8,2396.03,0-15
290,U001,CCU013,KRAFT F trust,15:03.0,2020,1930571605,1/14/2021 0:00,00:00.0,1/15/2021 0:00,NAX2,77.07,31-45
291,U001,200915438,GROC in,38:32.0,2020,1930723164,1/15/2021 0:00,00:00.0,1/16/2021 0:00,NAA8,6713.52,0-15
292,U001,200418007,AM us,03:41.0,2020,1930667012,1/16/2021 0:00,00:00.0,1/17/2021 0:00,NAGD,8294.4,0-15
293,U001,200769623,WAL-MAR systems,07:14.7,2020,1930798110,1/17/2021 0:00,00:00.0,1/18/2021 0:00,NAH4,47118.53,0-15
294,U001,200455322,PEA associates,56:17.9,2020,1930605944,1/18/2021 0:00,00:00.0,1/19/2021 0:00,NAD5,13326.85,0-15
295,CA02,140106408,WAL-M systems,02:47.0,2020,2960618297,1/19/2021 0:00,00:00.0,1/20/2021 0:00,CA10,9394.021,0-15
296,U001,200762301,C&S WH systems,04:43.6,2020,1930701231,1/20/2021 0:00,00:00.0,1/21/2021 0:00,NAC6,15724.32,0-15
297,U001,200744019,TARG trust,18:19.7,2020,1930738290,1/21/2021 0:00,00:00.0,1/22/2021 0:00,NAA8,47540.39,0-15
298,U001,200992695,NUGG foundation,51:51.1,2020,1930820391,1/22/2021 0:00,00:00.0,1/23/2021 0:00,NAA8,30065.62,
299,U001,200744019,TARG trust,17:43.7,2020,1930834229,1/23/2021 0:00,00:00.0,1/24/2021 0:00,NAA8,39358.28,0-15
300,U001,200592182,DECA ,09:03.9,2020,1930708114,1/24/2021 0:00,00:00.0,1/25/2021 0:00,NAM4,513.16,
301,U001,200732755,KROGER associates,23:03.6,2020,1930605355,1/25/2021 0:00,00:00.0,1/26/2021 0:00,NAA8,7685.73,0-15
302,CA02,140106408,WAL-M ,28:07.2,2020,2960621281,1/26/2021 0:00,00:00.0,1/27/2021 0:00,CA10,9694.384,16-30
303,CA02,140104440,SO associates,40:07.4,2020,2960621461,1/27/2021 0:00,00:00.0,1/28/2021 0:00,CA10,164366.223,0-15
304,U001,200519201,KROGE corp,36:54.7,2020,1930828957,1/28/2021 0:00,00:00.0,1/29/2021 0:00,NAA8,197963.27,0-15
305,U001,200744019,TARG systems,50:27.4,2020,1930581162,1/29/2021 0:00,00:00.0,1/30/2021 0:00,NAA8,17812.07,0-15
306,U001,200148860,DOLLA corporation,24:51.1,2020,1930671635,1/30/2021 0:00,00:00.0,1/31/2021 0:00,NAA8,13271.03,
307,U001,200820380,SMITH'S corp,02:57.5,2020,1930580873,1/31/2021 0:00,00:00.0,2/1/2021 0:00,NAA8,15481.15,0-15
308,U001,200704858,WAKE us,13:12.1,2020,1930803141,2/1/2021 0:00,00:00.0,2/2/2021 0:00,NAA8,100878.92,0-15
309,U001,200762301,C&S WH systems,36:15.2,2020,1930765333,2/2/2021 0:00,00:00.0,2/3/2021 0:00,NAC6,76124.34,0-15
310,U001,200769623,WAL-MAR systems,56:13.6,2020,1930664599,2/3/2021 0:00,00:00.0,2/4/2021 0:00,NAH4,4529.38,0-15
311,U001,200762301,C&S WH systems,47:39.6,2020,1930685195,2/4/2021 0:00,00:00.0,2/5/2021 0:00,NAC6,1180.78,0-15
312,U001,200704045,RA us,13:21.9,2020,1930682821,2/5/2021 0:00,00:00.0,2/6/2021 0:00,NAA8,17224.98,0-15
313,U001,200772595,SAFEW llc,46:41.7,2020,1930727467,2/6/2021 0:00,00:00.0,2/7/2021 0:00,NAA8,2456.06,0-15
314,U001,200744019,TARG trust,10:05.2,2020,1930698648,2/7/2021 0:00,00:00.0,2/8/2021 0:00,NAA8,33580.87,0-15
315,U001,200705742,DOT in,29:26.5,2020,1930593648,2/8/2021 0:00,00:00.0,2/9/2021 0:00,NAA8,10486.86,
316,U001,200769623,WAL-MAR trust,27:33.3,2020,1930623848,2/9/2021 0:00,00:00.0,2/10/2021 0:00,NAH4,14696.73,0-15
317,U001,200799342,MITCH associates,55:46.4,2020,1930793138,2/10/2021 0:00,00:00.0,2/11/2021 0:00,NAA8,78109.83,0-15
318,U013,140103480,PRIC systems,41:32.7,2020,1991839741,2/11/2021 0:00,00:00.0,2/12/2021 0:00,NAVF,21395.58,0-15
319,U001,100006311,QUALITY C us,34:17.4,2020,1930671166,2/12/2021 0:00,00:00.0,2/13/2021 0:00,NAA8,20175.8,
320,U001,200803720,DEC ,55:07.5,2020,1930820211,2/13/2021 0:00,00:00.0,2/14/2021 0:00,NAM4,1977.62,
321,U001,200706844,WINC ,46:07.3,2020,1930669778,2/14/2021 0:00,00:00.0,2/15/2021 0:00,NAA8,15331.43,0-15
322,U001,200769623,WAL-MAR systems,52:20.1,2020,1930604650,2/15/2021 0:00,00:00.0,2/16/2021 0:00,NAH4,15893.81,0-15
323,U001,200071186,FATH foundation,44:29.2,2020,1930789924,2/16/2021 0:00,00:00.0,2/17/2021 0:00,NAA8,46945.8,0-15
324,U001,200769623,WAL-MAR associates,23:03.6,2020,1930879136,2/17/2021 0:00,00:00.0,2/18/2021 0:00,NAH4,59462.27,0-15
325,U001,200778870,C in,08:54.9,2020,1930647008,2/18/2021 0:00,00:00.0,2/19/2021 0:00,NAA8,9117.16,0-15
326,U001,200769623,WAL-MAR associates,00:14.4,2020,1930622144,2/19/2021 0:00,00:00.0,2/20/2021 0:00,NAH4,64440.87,0-15
327,U001,200148860,DOLLA foundation,33:11.3,2020,1930710073,2/20/2021 0:00,00:00.0,2/21/2021 0:00,NAA8,66356.43,
328,U001,200782001,GORDO systems,03:46.5,2020,1930610058,2/21/2021 0:00,00:00.0,2/22/2021 0:00,NAA8,45773.88,0-15
329,U001,100026809,PRES us,59:09.9,2020,1930731327,2/22/2021 0:00,00:00.0,2/23/2021 0:00,NA10,28778.75,0-15
330,U001,200769623,WAL-MAR ,01:25.9,2020,1930655609,2/23/2021 0:00,00:00.0,2/24/2021 0:00,NAH4,13347.31,0-15
331,U001,200769623,WAL-MAR co,18:57.0,2020,1930772169,2/24/2021 0:00,00:00.0,2/25/2021 0:00,NAGD,131.58,0-15
332,U001,200752302,KROGER associates,58:06.2,2020,1930776636,2/25/2021 0:00,00:00.0,2/26/2021 0:00,NAA8,75004.47,0-15
333,U001,200769623,WAL-MAR foundation,50:09.1,2020,1930710731,2/26/2021 0:00,00:00.0,2/27/2021 0:00,NAH4,28295.59,0-15
334,U001,200769623,WAL-MAR co,08:29.4,2020,1930826845,2/27/2021 0:00,00:00.0,2/28/2021 0:00,NAH4,2352.97,0-15
335,U001,200711029,WEGMAN ,56:44.5,2020,1930599202,2/28/2021 0:00,00:00.0,3/1/2021 0:00,NAA8,66442.88,0-15
336,U001,200707822,PUBLI foundation,13:17.6,2020,1930776550,3/1/2021 0:00,00:00.0,3/2/2021 0:00,NAA8,160558.42,0-15
337,U001,200592182,DECA corporation,28:21.4,2020,1930691960,3/2/2021 0:00,00:00.0,3/3/2021 0:00,NAM1,36102.76,
338,U001,200455322,PEA in,46:55.9,2020,1930787156,3/3/2021 0:00,00:00.0,3/4/2021 0:00,NAD5,49124.1,0-15
339,U001,200769623,WAL-MAR llc,48:24.9,2020,1930798325,3/4/2021 0:00,00:00.0,3/5/2021 0:00,NAH4,55399.42,0-15
340,U001,200759878,SA ,10:14.2,2020,1930603081,3/5/2021 0:00,00:00.0,3/6/2021 0:00,NAH4,14022.8,0-15
341,U001,200739534,OK ,09:11.6,2020,1930842944,3/6/2021 0:00,00:00.0,3/7/2021 0:00,NAA8,27131.85,0-15
342,U001,200424504,M  corp,53:16.8,2020,1930594041,3/7/2021 0:00,00:00.0,3/8/2021 0:00,NACE,7405.23,0-15
343,U001,200769623,WAL-MAR us,24:05.6,2020,1930729868,3/8/2021 0:00,00:00.0,3/9/2021 0:00,NAH4,5310.44,0-15
344,U001,100058003,ING co,34:55.2,2020,1930599489,3/9/2021 0:00,00:00.0,3/10/2021 0:00,NA32,2374.48,0-15
345,U001,200769623,WAL-MAR corporation,08:28.4,2020,1930609796,3/10/2021 0:00,00:00.0,3/11/2021 0:00,NAH4,79262.64,0-15
346,U001,200732755,KROGER llc,15:55.8,2020,1930760367,3/11/2021 0:00,00:00.0,3/12/2021 0:00,NAA8,79604.8,0-15
347,U001,200418007,AM ,05:47.9,2020,1930773639,3/12/2021 0:00,00:00.0,3/13/2021 0:00,NAA8,52193.28,16-30
348,U001,200769623,WAL-MAR ,25:32.5,2020,1930584953,3/13/2021 0:00,00:00.0,3/14/2021 0:00,NAH4,661.11,0-15
349,U001,200781484,MAPLE trust,40:15.4,2020,1930860068,3/14/2021 0:00,00:00.0,3/15/2021 0:00,NAA8,35464.06,0-15
350,U001,200775094,SAVE M trust,09:33.3,2020,1930772956,3/15/2021 0:00,00:00.0,3/16/2021 0:00,NAA8,96825.11,0-15
351,U001,200152991,JET systems,30:40.2,2020,1930668256,3/16/2021 0:00,00:00.0,3/17/2021 0:00,NAA8,1812.31,0-15
352,U001,200769623,WAL-MAR systems,52:20.1,2020,1930594653,3/17/2021 0:00,00:00.0,3/18/2021 0:00,NAH4,7230.78,0-15
353,CA02,140104429,COSTCO systems,59:14.6,2020,2960616774,3/18/2021 0:00,00:00.0,3/19/2021 0:00,CA10,25041.59,0-15
354,U001,100031704,DELHAIZE us,08:31.7,2020,1930747630,3/19/2021 0:00,00:00.0,3/20/2021 0:00,NAGD,728.78,
355,U001,200769623,WAL-MAR foundation,56:11.5,2020,1930854376,3/20/2021 0:00,00:00.0,3/21/2021 0:00,NAH4,53201.11,0-15
356,U001,200772670,ASSOCIAT trust,50:27.6,2020,1930583800,3/21/2021 0:00,00:00.0,3/22/2021 0:00,NAU5,602.9,0-15
357,U001,200148860,DOLLA trust,21:20.8,2020,1930691226,3/22/2021 0:00,00:00.0,3/23/2021 0:00,NAA8,19666.18,
358,U001,200797452,US  us,49:44.5,2020,1930641707,3/23/2021 0:00,00:00.0,3/24/2021 0:00,NAA8,204.43,0-15
359,CA02,140105785,SHOPPE foundation,19:16.6,2020,2960628703,3/24/2021 0:00,00:00.0,3/25/2021 0:00,CA10,27074.754,0-15
360,U001,200769623,WAL-MAR in,57:28.1,2020,1930730277,3/25/2021 0:00,00:00.0,3/26/2021 0:00,NAH4,15562.99,0-15
361,U001,200769623,WAL-MAR co,13:06.3,2020,1930792925,3/26/2021 0:00,00:00.0,3/27/2021 0:00,NAH4,9099.16,0-15
362,U001,200769623,WAL-MAR corp,05:55.7,2020,1930720154,3/27/2021 0:00,00:00.0,3/28/2021 0:00,NAH4,10472.25,0-15
363,U001,200772595,SAFEW llc,20:58.0,2020,1930719448,3/28/2021 0:00,00:00.0,3/29/2021 0:00,NAA8,1235.36,0-15
364,U001,200759878,SA corp,08:16.2,2020,1930768133,3/29/2021 0:00,00:00.0,3/30/2021 0:00,NAH4,54312.68,0-15
365,U001,200707822,PUBLI corporation,18:22.7,2020,1930752516,3/30/2021 0:00,00:00.0,3/31/2021 0:00,NAA8,104769.48,0-15
366,U001,200743996,STATER  corp,07:25.3,2020,1930723439,3/31/2021 0:00,00:00.0,4/1/2021 0:00,NAA8,47975.78,0-15
367,U001,200769623,WAL-MAR systems,52:20.1,2020,1930637364,4/1/2021 0:00,00:00.0,4/2/2021 0:00,NAH4,13956.09,0-15
368,U001,200769623,WAL-MAR associates,07:03.2,2020,1930776679,4/2/2021 0:00,00:00.0,4/3/2021 0:00,NAH4,39143.19,0-15
369,U001,200769623,WAL-MAR us,17:25.9,2020,1930651757,4/3/2021 0:00,00:00.0,4/4/2021 0:00,NAH4,42089.37,0-15
370,U001,200769623,WAL-MAR llc,13:55.4,2020,1930893128,4/4/2021 0:00,00:00.0,4/5/2021 0:00,NAH4,31794.87,0-15
371,U001,200749225,SUPER  trust,53:07.1,2020,1930862405,4/5/2021 0:00,00:00.0,4/6/2021 0:00,NAA8,100980.4,0-15
372,U001,200759082,INGL associates,09:45.9,2020,1930654371,4/6/2021 0:00,00:00.0,4/7/2021 0:00,NAA8,36479.01,0-15
373,U001,200769623,WAL-MAR trust,59:54.3,2020,1930652946,4/7/2021 0:00,00:00.0,4/8/2021 0:00,NAH4,58014.2,0-15
374,U001,200759878,SA systems,30:19.8,2020,1930732203,4/8/2021 0:00,00:00.0,4/9/2021 0:00,NAH4,14016.25,0-15
375,U001,200729942,SA foundation,27:26.4,2020,1930691589,4/9/2021 0:00,00:00.0,4/10/2021 0:00,NAA8,11657.35,0-15
376,U001,200230690,DECA in,49:20.5,2020,1930804276,4/10/2021 0:00,00:00.0,4/11/2021 0:00,NAM4,242.28,0-15
377,U001,200148860,DOLLA in,18:06.5,2020,1930587100,4/11/2021 0:00,00:00.0,4/12/2021 0:00,NAA8,84250.05,
378,CA02,140104440,SO foundation,12:04.7,2020,2960625185,4/12/2021 0:00,00:00.0,4/13/2021 0:00,CA10,81206.811,0-15
379,U001,100031704,DELHAIZE us,38:26.0,2020,1930802865,4/13/2021 0:00,00:00.0,4/14/2021 0:00,NAGD,728.78,0-15
380,U001,200769623,WAL-MAR foundation,06:21.7,2020,1930819014,4/14/2021 0:00,00:00.0,4/15/2021 0:00,NAH4,23794.84,0-15
381,U001,200769623,WAL-MAR associates,09:43.5,2020,1930587521,4/15/2021 0:00,00:00.0,4/16/2021 0:00,NAH4,5037.44,0-15
382,U001,200790107,ROU llc,39:36.4,2020,1930863517,4/16/2021 0:00,00:00.0,4/17/2021 0:00,NAC6,119035.35,0-15
383,U001,200739074,STEWART foundation,05:48.6,2020,1930660502,4/17/2021 0:00,00:00.0,4/18/2021 0:00,NAA8,18008.27,0-15
